filename	acq_time
anat/sub-9044_ses-2_T1w.nii.gz	1873-03-23T20:36:11
dwi/sub-9044_ses-2_dwi.nii.gz	1873-03-23T21:48:15
fmap/sub-9044_ses-2_magnitude1.nii.gz	1873-03-23T20:53:56
fmap/sub-9044_ses-2_magnitude2.nii.gz	1873-03-23T20:53:56
fmap/sub-9044_ses-2_phase1.nii.gz	1873-03-23T20:53:56
fmap/sub-9044_ses-2_phase2.nii.gz	1873-03-23T20:53:56
